Variable,Year,Quarter,Value
POP_Surface,2012,1,0.107962200004194
POP_Deep,2012,2,0.0586305881539981
POP_Intermediate,2012,2,0.0958670520534118
POP_Surface,2012,2,0.160036915292343
POP_Deep,2012,3,0.0736637655645609
POP_Intermediate,2012,3,0.0771649762367209
POP_Surface,2012,3,0.117588594348894
POP_Deep,2012,4,0.0434059500694275
POP_Intermediate,2012,4,0.0490481027712425
POP_Surface,2012,4,0.0592668747736348
POP_Deep,2013,1,NA
POP_Intermediate,2013,1,0.0658242631082733
POP_Surface,2013,1,0.135513023369842
POP_Deep,2013,2,NA
POP_Intermediate,2013,2,0.0841755112633109
POP_Surface,2013,2,0.151888473580281
POP_Deep,2013,3,NA
POP_Intermediate,2013,3,0.0774451618393262
POP_Surface,2013,3,0.135989090427756
POP_Deep,2013,4,NA
POP_Intermediate,2013,4,0.0548832931866248
POP_Surface,2013,4,0.066002503865295
POP_Deep,2014,1,NA
POP_Intermediate,2014,1,0.0746251093223691
POP_Surface,2014,1,0.136258594070872
POP_Deep,2014,2,NA
POP_Intermediate,2014,2,0.0748025045419733
POP_Surface,2014,2,0.167175856729349
POP_Deep,2014,3,NA
POP_Intermediate,2014,3,0.0735107562504709
POP_Surface,2014,3,0.141994843052493
POP_Deep,2014,4,NA
POP_Intermediate,2014,4,0.0468924714950845
POP_Surface,2014,4,0.0758779724128544
POP_Deep,2015,1,NA
POP_Intermediate,2015,1,0.0694362552215656
POP_Surface,2015,1,0.105798438398374
POP_Deep,2015,2,NA
POP_Intermediate,2015,2,0.115198667161167
POP_Surface,2015,2,0.171544219884608
POP_Deep,2015,3,NA
POP_Intermediate,2015,3,0.0899201687425375
POP_Surface,2015,3,0.137560080322954
POP_Deep,2015,4,NA
POP_Intermediate,2015,4,0.0585905998945236
POP_Surface,2015,4,0.0831400041778882
POP_Deep,2016,1,NA
POP_Intermediate,2016,1,0.100369714200497
POP_Surface,2016,1,0.147294830737842
POP_Deep,2016,2,NA
POP_Intermediate,2016,2,0.0694703372816245
POP_Surface,2016,2,0.118644563481212
POP_Deep,2016,3,NA
POP_Intermediate,2016,3,0.0637700445950031
POP_Surface,2016,3,0.120221337303519
POP_Deep,2016,4,NA
POP_Intermediate,2016,4,0.0481878658756614
POP_Surface,2016,4,0.0917188581079245
PON_Deep,1989,4,NA
PON_Intermediate,1989,4,NA
PON_Surface,1989,4,NA
PON_Deep,1990,1,NA
PON_Intermediate,1990,1,NA
PON_Surface,1990,1,NA
PON_Deep,1990,2,0.600000023841858
PON_Intermediate,1990,2,1.15000000596046
PON_Surface,1990,2,1.89999999602636
PON_Deep,1990,3,0.739999997615814
PON_Intermediate,1990,3,1.31999999284744
PON_Surface,1990,3,2.23333332538605
PON_Deep,1990,4,0.716000008583069
PON_Intermediate,1990,4,0.797499999403954
PON_Surface,1990,4,1.22733332316081
PON_Deep,1991,1,2.52000007033348
PON_Intermediate,1991,1,0.964285705770765
PON_Surface,1991,1,1.58666666348775
PON_Deep,1991,2,0.991666679581006
PON_Intermediate,1991,2,1.41700000166893
PON_Surface,1991,2,1.97944445080227
PON_Deep,1991,3,0.820000000298023
PON_Intermediate,1991,3,1.43833332757155
PON_Surface,1991,3,1.82599999109904
PON_Deep,1991,4,0.622500002384186
PON_Intermediate,1991,4,0.764999996870756
PON_Surface,1991,4,0.900833360850811
PON_Deep,1992,1,0.816666662693024
PON_Intermediate,1992,1,0.878333325187365
PON_Surface,1992,1,1.54444445835219
PON_Deep,1992,2,0.866666664679845
PON_Intermediate,1992,2,2.35000000397364
PON_Surface,1992,2,2.35555554760827
PON_Deep,1992,3,0.949999998013178
PON_Intermediate,1992,3,1.25833332041899
PON_Surface,1992,3,1.85555554760827
PON_Deep,1992,4,1.09999998807907
PON_Intermediate,1992,4,0.769999992847443
PON_Surface,1992,4,1.10000000794729
PON_Deep,1993,1,0.5
PON_Intermediate,1993,1,0.679999992251396
PON_Surface,1993,1,0.960000002384186
PON_Deep,1993,2,0.833333333333333
PON_Intermediate,1993,2,1.14166667560736
PON_Surface,1993,2,1.77222222089767
PON_Deep,1993,3,0.799999994039535
PON_Intermediate,1993,3,1.53999998569489
PON_Surface,1993,3,2.48666666348775
PON_Deep,1993,4,0.583333348234495
PON_Intermediate,1993,4,1.0727272765203
PON_Surface,1993,4,1.17647059524761
PON_Deep,1994,1,0.759999990463257
PON_Intermediate,1994,1,0.925000004470348
PON_Surface,1994,1,1.87222223149406
PON_Deep,1994,2,0.575025002979601
PON_Intermediate,1994,2,1.24999998509884
PON_Surface,1994,2,2.47500000397364
PON_Deep,1994,3,1.36666665971279
PON_Intermediate,1994,3,2.07500001291434
PON_Surface,1994,3,2.32222221295039
PON_Deep,1994,4,0.500000008940697
PON_Intermediate,1994,4,0.759999999403954
PON_Surface,1994,4,1.17999999324481
PON_Deep,1995,1,0.899999994039536
PON_Intermediate,1995,1,1.37999999821186
PON_Surface,1995,1,1.55999998251597
PON_Deep,1995,2,0.900000005960464
PON_Intermediate,1995,2,1.6499999910593
PON_Surface,1995,2,2.60588233611163
PON_Deep,1995,3,0.649999996026357
PON_Intermediate,1995,3,1.34166666368643
PON_Surface,1995,3,2.33888887034522
PON_Deep,1995,4,0.41666667163372
PON_Intermediate,1995,4,0.783333328862985
PON_Surface,1995,4,0.888888898822996
PON_Deep,1996,1,0.720000004768372
PON_Intermediate,1996,1,1.44166666766008
PON_Surface,1996,1,1.69444446100129
PON_Deep,1996,2,1.19999998807907
PON_Intermediate,1996,2,1.64999998807907
PON_Surface,1996,2,2.11333331267039
PON_Deep,1996,3,0.816666662693024
PON_Intermediate,1996,3,1.41666664928198
PON_Surface,1996,3,1.70000001457002
PON_Deep,1996,4,0.46000000834465
PON_Intermediate,1996,4,0.659999999403954
PON_Surface,1996,4,0.826666675011317
PON_Deep,1997,1,0.533333341280619
PON_Intermediate,1997,1,0.775000005960464
PON_Surface,1997,1,1
PON_Deep,1997,2,0.850000003973643
PON_Intermediate,1997,2,1.125
PON_Surface,1997,2,2.20000000132455
PON_Deep,1997,3,0.7
PON_Intermediate,1997,3,1.20999999046326
PON_Surface,1997,3,1.2400000055631
PON_Deep,1997,4,0.650000013411045
PON_Intermediate,1997,4,0.737499997019768
PON_Surface,1997,4,1.12500000496705
PON_Deep,1998,1,0.716666673620542
PON_Intermediate,1998,1,0.763636369596828
PON_Surface,1998,1,1.12352941316717
PON_Deep,1998,2,0.625000014901161
PON_Intermediate,1998,2,1.28749998658895
PON_Surface,1998,2,2.41666667660077
PON_Deep,1998,3,0.942857154778072
PON_Intermediate,1998,3,1.12142857483455
PON_Surface,1998,3,2.27142857086091
PON_Deep,1998,4,1.10000000397364
PON_Intermediate,1998,4,0.916666656732559
PON_Surface,1998,4,1.27777777115504
PON_Deep,1999,1,0.980000007152557
PON_Intermediate,1999,1,1.26000000238419
PON_Surface,1999,1,1.77333331505458
PON_Deep,1999,2,0.800000001986822
PON_Intermediate,1999,2,1.26428570917674
PON_Surface,1999,2,2.37619048073178
PON_Deep,1999,3,1.05000000198682
PON_Intermediate,1999,3,1.12999999523163
PON_Surface,1999,3,2.65999999841054
PON_Deep,1999,4,1.05000001192093
PON_Intermediate,1999,4,1.21000000238419
PON_Surface,1999,4,1.49333334366481
PON_Deep,2000,1,0.699999988079071
PON_Intermediate,2000,1,0.900000013411045
PON_Surface,2000,1,1.58333330849806
PON_Deep,2000,2,1.34285717351096
PON_Intermediate,2000,2,1.49285713689668
PON_Surface,2000,2,2.80952379817054
PON_Deep,2000,3,0.900000015894572
PON_Intermediate,2000,3,1.16874999552965
PON_Surface,2000,3,2.15833329161008
PON_Deep,2000,4,0.742857145411628
PON_Intermediate,2000,4,0.914285727909633
PON_Surface,2000,4,1.18095237868173
PON_Deep,2001,1,1.06000001430511
PON_Intermediate,2001,1,1.51999998688698
PON_Surface,2001,1,2.95333333015442
PON_Deep,2001,2,0.819999992847443
PON_Intermediate,2001,2,1.58999998569489
PON_Surface,2001,2,2.29999997615814
PON_Deep,2001,3,2.46666665871938
PON_Intermediate,2001,3,2.90833330154419
PON_Surface,2001,3,4.19444444444444
PON_Deep,2001,4,0.725000001490116
PON_Intermediate,2001,4,1.04999999329448
PON_Surface,2001,4,1.375
PON_Deep,2002,1,1.07142856291362
PON_Intermediate,2002,1,1.67857142431395
PON_Surface,2002,1,1.93333333730698
PON_Deep,2002,2,1.32499998807907
PON_Intermediate,2002,2,2.27499996125698
PON_Surface,2002,2,3.59166662891706
PON_Deep,2002,3,0.866666669646899
PON_Intermediate,2002,3,1.54999998708566
PON_Surface,2002,3,2.82777774333954
PON_Deep,2002,4,1.10000001192093
PON_Intermediate,2002,4,1.83999998569489
PON_Surface,2002,4,1.69333331187566
PON_Deep,2003,1,1.17999999523163
PON_Intermediate,2003,1,2.25
PON_Surface,2003,1,3.64666662216187
PON_Deep,2003,2,1.63333330551783
PON_Intermediate,2003,2,2.26666667064031
PON_Surface,2003,2,3.81666665607029
PON_Deep,2003,3,1.19999998807907
PON_Intermediate,2003,3,1.93333331743876
PON_Surface,2003,3,2.32777777645323
PON_Deep,2003,4,0.9
PON_Intermediate,2003,4,1.19000001549721
PON_Surface,2003,4,1.5533333381017
PON_Deep,2004,1,1.4750000089407
PON_Intermediate,2004,1,1.66249999403954
PON_Surface,2004,1,2.79999999701977
PON_Deep,2004,2,0.93999999165535
PON_Intermediate,2004,2,1.62000002861023
PON_Surface,2004,2,3.44666665395101
PON_Deep,2004,3,0.849999994039536
PON_Intermediate,2004,3,1.50000000993411
PON_Surface,2004,3,2.14999998278088
PON_Deep,2004,4,0.724999994039536
PON_Intermediate,2004,4,0.887500002980232
PON_Surface,2004,4,1.53333331644535
PON_Deep,2005,1,1.76666668057442
PON_Intermediate,2005,1,1.48333332439264
PON_Surface,2005,1,2.62222224473953
PON_Deep,2005,2,0.98333332935969
PON_Intermediate,2005,2,1.78333333134651
PON_Surface,2005,2,3.32777775658502
PON_Deep,2005,3,0.850000003973643
PON_Intermediate,2005,3,1.16666666169961
PON_Surface,2005,3,2.50000000662274
PON_Deep,2005,4,0.798208005726337
PON_Intermediate,2005,4,0.826102003455162
PON_Surface,2005,4,1.19806532561779
PON_Deep,2006,1,0.735000004371007
PON_Intermediate,2006,1,1.30083332955837
PON_Surface,2006,1,1.97944444086817
PON_Deep,2006,2,0.708333343267441
PON_Intermediate,2006,2,1.22333333889643
PON_Surface,2006,2,2.07888887325923
PON_Deep,2006,3,0.863333319624265
PON_Intermediate,2006,3,0.860833336909612
PON_Surface,2006,3,1.61833333637979
PON_Deep,2006,4,0.694999992847443
PON_Intermediate,2006,4,0.661250002682209
PON_Surface,2006,4,0.770000010728836
PON_Deep,2007,1,0.681666662295659
PON_Intermediate,2007,1,0.930500000715256
PON_Surface,2007,1,1.27888890604178
PON_Deep,2007,2,0.884999990463257
PON_Intermediate,2007,2,1.04305598139763
PON_Surface,2007,2,2.02256517277824
PON_Deep,2007,3,0.76666667064031
PON_Intermediate,2007,3,0.874442994594574
PON_Surface,2007,3,1.74864219956928
PON_Deep,2007,4,0.814782328903675
PON_Intermediate,2007,4,0.83639540374279
PON_Surface,2007,4,0.849496199687322
PON_Deep,2008,1,1.30138524373372
PON_Intermediate,2008,1,2.19165914754073
PON_Surface,2008,1,2.18215454618136
PON_Deep,2008,2,1.06519281864166
PON_Intermediate,2008,2,1.85234378576279
PON_Surface,2008,2,3.07212816079458
PON_Deep,2008,3,1.35474549531937
PON_Intermediate,2008,3,1.85748697519302
PON_Surface,2008,3,2.48688229719798
PON_Deep,2008,4,1.51220697164536
PON_Intermediate,2008,4,1.20106857518355
PON_Surface,2008,4,1.20704975393083
PON_Deep,2009,1,1.12055420378844
PON_Intermediate,2009,1,1.27384814371665
PON_Surface,2009,1,2.55138624045584
PON_Deep,2009,2,1.56115094820658
PON_Intermediate,2009,2,1.92515016595523
PON_Surface,2009,2,2.32310479879379
PON_Deep,2009,3,1.5071937640508
PON_Intermediate,2009,3,1.38307194411755
PON_Surface,2009,3,2.37702691555023
PON_Deep,2009,4,1.31210005283356
PON_Intermediate,2009,4,1.78136125206947
PON_Surface,2009,4,1.8205418586731
PON_Deep,2010,1,1.36584031581879
PON_Intermediate,2010,1,1.57501397530238
PON_Surface,2010,1,1.96562747822867
PON_Deep,2010,2,1.0354648062161
PON_Intermediate,2010,2,1.38263564024653
PON_Surface,2010,2,2.39029565595445
PON_Deep,2010,3,0.87073207894961
PON_Intermediate,2010,3,1.05950843791167
PON_Surface,2010,3,2.1510693165991
PON_Deep,2010,4,0.52051991969347
PON_Intermediate,2010,4,0.84560239315033
PON_Surface,2010,4,1.13885264926487
PON_Deep,2011,1,1.18095198869705
PON_Intermediate,2011,1,1.43307320475578
PON_Surface,2011,1,2.82730620702108
PON_Deep,2011,2,1.66666666666667
PON_Intermediate,2011,2,1.67882682879766
PON_Surface,2011,2,2.50013675292333
PON_Deep,2011,3,1.1852714518706
PON_Intermediate,2011,3,1.22303986052672
PON_Surface,2011,3,1.7112164762285
PON_Deep,2011,4,1.11539362370968
PON_Intermediate,2011,4,1.48869694024324
PON_Surface,2011,4,1.66045415898164
PON_Deep,2012,1,1.85668018460274
PON_Intermediate,2012,1,1.32378924141328
PON_Surface,2012,1,1.7766009254588
PON_Deep,2012,2,0.926581203937531
PON_Intermediate,2012,2,1.38104961315791
PON_Surface,2012,2,2.07150220208698
PON_Deep,2012,3,1.45165299375852
PON_Intermediate,2012,3,1.37641327083111
PON_Surface,2012,3,2.08169460296631
PON_Deep,2012,4,0.849409282207489
PON_Intermediate,2012,4,0.84744053085645
PON_Surface,2012,4,1.34582520193524
PON_Deep,2013,1,NA
PON_Intermediate,2013,1,1.17715658247471
PON_Surface,2013,1,1.81215933627552
PON_Deep,2013,2,NA
PON_Intermediate,2013,2,1.31644883751869
PON_Surface,2013,2,2.0561802122328
PON_Deep,2013,3,NA
PON_Intermediate,2013,3,1.22486473619938
PON_Surface,2013,3,2.2306126124329
PON_Deep,2013,4,NA
PON_Intermediate,2013,4,0.855532884597778
PON_Surface,2013,4,1.11561776532067
PON_Deep,2014,1,NA
PON_Intermediate,2014,1,1.12220665315787
PON_Surface,2014,1,2.14343358741866
PON_Deep,2014,2,NA
PON_Intermediate,2014,2,1.61534709731738
PON_Surface,2014,2,2.51150529252158
PON_Deep,2014,3,NA
PON_Intermediate,2014,3,1.1475477317969
PON_Surface,2014,3,2.70868964327706
PON_Deep,2014,4,NA
PON_Intermediate,2014,4,1.47794841974974
PON_Surface,2014,4,1.74184640745322
PON_Deep,2015,1,NA
PON_Intermediate,2015,1,1.12983180085818
PON_Surface,2015,1,1.8123197555542
PON_Deep,2015,2,NA
PON_Intermediate,2015,2,2.11027249693871
PON_Surface,2015,2,3.58418841494454
PON_Deep,2015,3,NA
PON_Intermediate,2015,3,1.18485031525294
PON_Surface,2015,3,1.97595375114017
PON_Deep,2015,4,NA
PON_Intermediate,2015,4,1.39172835350037
PON_Surface,2015,4,1.48788982629776
PON_Deep,2016,1,NA
PON_Intermediate,2016,1,1.03292617743666
PON_Surface,2016,1,1.5925063341856
PON_Deep,2016,2,NA
PON_Intermediate,2016,2,1.2249579012394
PON_Surface,2016,2,1.98069152661732
PON_Deep,2016,3,NA
PON_Intermediate,2016,3,1.0909399818629
PON_Surface,2016,3,1.63791326214285
PON_Deep,2016,4,NA
PON_Intermediate,2016,4,0.800988838076591
PON_Surface,2016,4,1.18191718061765
POC_Deep,1989,4,NA
POC_Intermediate,1989,4,NA
POC_Surface,1989,4,NA
POC_Deep,1990,1,NA
POC_Intermediate,1990,1,NA
POC_Surface,1990,1,NA
POC_Deep,1990,2,5.75
POC_Intermediate,1990,2,9.37500011920929
POC_Surface,1990,2,16.3500000635783
POC_Deep,1990,3,4.8800000667572
POC_Intermediate,1990,3,8.83000001907349
POC_Surface,1990,3,16.4466665267944
POC_Deep,1990,4,6.13399991989136
POC_Intermediate,1990,4,5.76375010609627
POC_Surface,1990,4,8.51199998855591
POC_Deep,1991,1,10.1850000023842
POC_Intermediate,1991,1,7.73857143947056
POC_Surface,1991,1,11.3133333325386
POC_Deep,1991,2,7.6899999777476
POC_Intermediate,1991,2,9.80799994468689
POC_Surface,1991,2,14.3999998834398
POC_Deep,1991,3,7.88166666030884
POC_Intermediate,1991,3,10.227499961853
POC_Surface,1991,3,12.1705882970025
POC_Deep,1991,4,4.23000001907349
POC_Intermediate,1991,4,4.96625000238419
POC_Surface,1991,4,6.65333332618078
POC_Deep,1992,1,5.26666673024495
POC_Intermediate,1992,1,5.43333327770233
POC_Surface,1992,1,8.80055560006036
POC_Deep,1992,2,5.71666669845581
POC_Intermediate,1992,2,13.6833335161209
POC_Surface,1992,2,16.2388888994853
POC_Deep,1992,3,5.73333338896434
POC_Intermediate,1992,3,7.6916667620341
POC_Surface,1992,3,11.8999999099308
POC_Deep,1992,4,6.94000015258789
POC_Intermediate,1992,4,5.05
POC_Surface,1992,4,7.40666662851969
POC_Deep,1993,1,4.31999998092651
POC_Intermediate,1993,1,5.27000005245209
POC_Surface,1993,1,6.58666661580404
POC_Deep,1993,2,4.85000002384186
POC_Intermediate,1993,2,6.97499996423721
POC_Surface,1993,2,12.1444444921282
POC_Deep,1993,3,4.81999988555908
POC_Intermediate,1993,3,10.2799999713898
POC_Surface,1993,3,20.7200000127157
POC_Deep,1993,4,4.86666655540466
POC_Intermediate,1993,4,7.1166667342186
POC_Surface,1993,4,8.68333328432507
POC_Deep,1994,1,5.54999999205271
POC_Intermediate,1994,1,6.30000005165736
POC_Surface,1994,1,12.3222222063277
POC_Deep,1994,2,5.07500004768372
POC_Intermediate,1994,2,8.13750004768372
POC_Surface,1994,2,17.1416668097178
POC_Deep,1994,3,10.2666665712992
POC_Intermediate,1994,3,13.2250000238419
POC_Surface,1994,3,17.8666666348775
POC_Deep,1994,4,5.18000001907349
POC_Intermediate,1994,4,6.7800000667572
POC_Surface,1994,4,9.35333340962728
POC_Deep,1995,1,5.81999998092651
POC_Intermediate,1995,1,8.96999998092651
POC_Surface,1995,1,10.0000000317891
POC_Deep,1995,2,5.53333338101705
POC_Intermediate,1995,2,9.50833344459534
POC_Surface,1995,2,18.3222223387824
POC_Deep,1995,3,6.15000009536743
POC_Intermediate,1995,3,11.9333332777023
POC_Surface,1995,3,22.9055554336972
POC_Deep,1995,4,4.29999999205271
POC_Intermediate,1995,4,6.1000000834465
POC_Surface,1995,4,6.95555559794108
POC_Deep,1996,1,5.68000011444092
POC_Intermediate,1996,1,9.50833342472712
POC_Surface,1996,1,11.2777778572506
POC_Deep,1996,2,8.63999996185303
POC_Intermediate,1996,2,11.3700000762939
POC_Surface,1996,2,16.6599999745687
POC_Deep,1996,3,6.26666665077209
POC_Intermediate,1996,3,9.43333329757055
POC_Surface,1996,3,13.1555555926429
POC_Deep,1996,4,4.34000000953674
POC_Intermediate,1996,4,5.15
POC_Surface,1996,4,6.2866666952769
POC_Deep,1997,1,4.83333335320155
POC_Intermediate,1997,1,5.58333335320155
POC_Surface,1997,1,6.88888886239794
POC_Deep,1997,2,7.43333339691162
POC_Intermediate,1997,2,11.2083332935969
POC_Surface,1997,2,18.050000084771
POC_Deep,1997,3,6.62000007629395
POC_Intermediate,1997,3,10.2499999523163
POC_Surface,1997,3,9.27333329518636
POC_Deep,1997,4,4.75
POC_Intermediate,1997,4,5.42500007152557
POC_Surface,1997,4,7.75000003973643
POC_Deep,1998,1,5.50000003973643
POC_Intermediate,1998,1,5.89999990029769
POC_Surface,1998,1,8.08235290471245
POC_Deep,1998,2,5.09999990463257
POC_Intermediate,1998,2,9.33749985694885
POC_Surface,1998,2,18.5166664918264
POC_Deep,1998,3,5.9857142993382
POC_Intermediate,1998,3,7.32857150690896
POC_Surface,1998,3,15.542857170105
POC_Deep,1998,4,8.6333335240682
POC_Intermediate,1998,4,7.06666668256124
POC_Surface,1998,4,10.3555556403266
POC_Deep,1999,1,7.37999982833862
POC_Intermediate,1999,1,8.64000010490417
POC_Surface,1999,1,12.2266665458679
POC_Deep,1999,2,6.63333328564962
POC_Intermediate,1999,2,9.735714333398
POC_Surface,1999,2,18.095238004412
POC_Deep,1999,3,8.55000003178914
POC_Intermediate,1999,3,9.51000003814697
POC_Surface,1999,3,21.6333333969116
POC_Deep,1999,4,8.25
POC_Intermediate,1999,4,9.34999995231628
POC_Surface,1999,4,10.7600000063578
POC_Deep,2000,1,5.99999988079071
POC_Intermediate,2000,1,6.78749996423721
POC_Surface,2000,1,10.6999999284744
POC_Deep,2000,2,9.37142876216343
POC_Intermediate,2000,2,11.6285714081356
POC_Surface,2000,2,23.9428570157006
POC_Deep,2000,3,6.73333342870076
POC_Intermediate,2000,3,9.21250015497208
POC_Surface,2000,3,17.9708335399628
POC_Deep,2000,4,7.92857136045183
POC_Intermediate,2000,4,6.82142860548837
POC_Surface,2000,4,8.93333326067243
POC_Deep,2001,1,8.58000001907349
POC_Intermediate,2001,1,11.6999998569489
POC_Surface,2001,1,20.0799999554952
POC_Deep,2001,2,7.7600001335144
POC_Intermediate,2001,2,12.910000038147
POC_Surface,2001,2,20.4199996948242
POC_Deep,2001,3,17.1499999364217
POC_Intermediate,2001,3,18.5999999046326
POC_Surface,2001,3,27.5111110475328
POC_Deep,2001,4,5.82500004768372
POC_Intermediate,2001,4,7.43750011920929
POC_Surface,2001,4,9.82500008742015
POC_Deep,2002,1,7.94285712923322
POC_Intermediate,2002,1,11.4071427753993
POC_Surface,2002,1,15.3714285578047
POC_Deep,2002,2,10.7749998569489
POC_Intermediate,2002,2,15.3874995708466
POC_Surface,2002,2,27.8083333969116
POC_Deep,2002,3,7.76666665077209
POC_Intermediate,2002,3,11.508333325386
POC_Surface,2002,3,21.6944444444444
POC_Deep,2002,4,7.75999994277954
POC_Intermediate,2002,4,12.2299999713898
POC_Surface,2002,4,11.3999999682109
POC_Deep,2003,1,8.04000005722046
POC_Intermediate,2003,1,12.9800000667572
POC_Surface,2003,1,17.7333333333333
POC_Deep,2003,2,10.9200000762939
POC_Intermediate,2003,2,14.9545454545455
POC_Surface,2003,2,23.422222243415
POC_Deep,2003,3,9.88000001907349
POC_Intermediate,2003,3,11.1272726492448
POC_Surface,2003,3,13.638888835907
POC_Deep,2003,4,5.98000001907349
POC_Intermediate,2003,4,6.84000000953674
POC_Surface,2003,4,10.5071429525103
POC_Deep,2004,1,8.07500004768372
POC_Intermediate,2004,1,10.0749999284744
POC_Surface,2004,1,15.233333269755
POC_Deep,2004,2,8.31999988555908
POC_Intermediate,2004,2,8.95000004768372
POC_Surface,2004,2,19.5333336194356
POC_Deep,2004,3,4.51666665077209
POC_Intermediate,2004,3,5.4666666785876
POC_Surface,2004,3,9.5117647227119
POC_Deep,2004,4,4.50000005960464
POC_Intermediate,2004,4,5.00000005960464
POC_Surface,2004,4,7.74166667461395
POC_Deep,2005,1,24.4166669845581
POC_Intermediate,2005,1,10.6583334207535
POC_Surface,2005,1,15.422222216924
POC_Deep,2005,2,8.91666674613953
POC_Intermediate,2005,2,12.4833333889643
POC_Surface,2005,2,20.0000001589457
POC_Deep,2005,3,7.08333341280619
POC_Intermediate,2005,3,8.8166667620341
